ticker,data_field,01/01/2010,02/01/2010,03/01/2010,04/01/2010,05/01/2010,06/01/2010,07/01/2010,08/01/2010,09/01/2010,10/01/2010,11/01/2010,12/01/2010,01/01/2011,02/01/2011,03/01/2011,04/01/2011,05/01/2011,06/01/2011,07/01/2011,08/01/2011,09/01/2011,10/01/2011,11/01/2011,12/01/2011,01/01/2012,02/01/2012,03/01/2012,04/01/2012,05/01/2012,06/01/2012,07/01/2012,08/01/2012,09/01/2012,10/01/2012,11/01/2012,12/01/2012,01/01/2013,02/01/2013,03/01/2013,04/01/2013,05/01/2013,06/01/2013,07/01/2013,08/01/2013,09/01/2013,10/01/2013,11/01/2013,12/01/2013,01/01/2014,02/01/2014,03/01/2014,04/01/2014,05/01/2014,06/01/2014,07/01/2014,08/01/2014,09/01/2014,10/01/2014,11/01/2014,12/01/2014,01/01/2015,02/01/2015,03/01/2015,04/01/2015,05/01/2015,06/01/2015,07/01/2015,08/01/2015,09/01/2015,10/01/2015,11/01/2015,12/01/2015,01/01/2016,02/01/2016,03/01/2016,04/01/2016,05/01/2016,06/01/2016,07/01/2016,08/01/2016,09/01/2016,10/01/2016,11/01/2016,12/01/2016,01/01/2017,02/01/2017,03/01/2017,04/01/2017,05/01/2017,06/01/2017,07/01/2017,08/01/2017,09/01/2017,10/01/2017,11/01/2017,12/01/2017,01/01/2018,02/01/2018,03/01/2018,04/01/2018
HVAL US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HERD US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XSLV US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.792,6.615,9.3415,13.415,18.928,21.555,26.0015,28.71,29.92,34.089,35.696,42.28,43.792,44.436,43.218,45.1095,55.9961,56.5852,58.5076,55.3934,55.9839,55.8158,58.7184,69.4712,75.7183,81.9559,82.2283,85.8811,88.1974,101.6599,99.9098,104.9424,126.9246,139.1674,139.923,149.4213,245.2374,302.8301,339.8951,395.9241,436.6094,529.869,598.8915,644.1567,651.8211,754.223,866.991,912.3773,933.2454,943.0437,942.8758,894.4584,920.2128,939.1292,938.4159,1015.0703,1079.4723,1139.3516,1162.5814,1183.7023,1118.8976,1131.9722,1134.7328
XAR US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,4.951,5.3073,8.2726,8.4414,12.0315,12.2228,15.5027,15.3704,13.8786,14.7171,14.3663,14.8987,15.3662,15.6884,15.5737,13.0805,13.0704,13.2469,14.0053,14.1964,15.2768,15.5341,21.1116,20.5206,21.487,22.6991,28.9477,34.1941,43.2836,46.5661,51.7257,50.245,50.533,50.41,57.6683,61.6118,58.7642,62.5179,68.7281,86.4993,86.8881,106.1187,134.9119,150.3989,156.9846,160.8999,137.7528,113.4364,107.1066,148.0074,170.6379,164.6174,152.5331,153.2182,158.8646,165.8935,176.5639,181.5064,194.2503,200.0469,208.7251,217.8481,448.8299,510.3431,402.6243,519.4506,537.7602,593.7668,623.0838,651.0153,699.7462,831.4127,957.2676,1008.2414,1033.9412,1080.9771,1197.8145,1257.7677,1293.9874,1288.4307
FCPI US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NUDV US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGRO US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.3425,50.0122,54.6256,71.1741,89.9766,111.1936,154.9464,158.1963,169.3179,156.1755,168.6267,174.3515,178.1255,197.3991,214.4668,219.6584,248.205,266.8777,347.8687,350.2303,396.4757,442.0063,476.9567,473.6328,515.0711,635.7044,624.8044,645.7175,696.4364,848.1976,1019.7673,1112.3509,1261.0653,1419.7363,1430.0035,1705.7008,1779.5381,1915.402,1990.6391,2141.2175,2310.5446,2494.7763,2652.8973,3062.7276,3150.4871,3133.6535,3343.4096
TPLE US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONEV US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.1382,324.1832,334.8449,353.0713,374.7356,382.3361,386.4902,398.0509,407.6639,403.7499,392.2191,408.9146,407.6833,411.0159,427.5823,425.7546,428.8206,430.9806,432.4203,447.2276,443.4431,444.6026,455.4667,476.5076,453.328,469.9531,449.7988,446.7988,445.2086
PSL US Equity,FUND_TOTAL_ASSETS,37.5261,43.8889,39.3923,38.7706,35.476,33.0706,37.8382,36.8381,38.8683,40.1211,40.4994,40.4068,39.1392,37.9885,38.9297,40.771,41.8673,41.1921,40.2544,37.7734,35.6635,38.1328,38.1558,38.819,40.4783,38.328,39.1794,39.1313,38.0488,37.7378,37.8336,38.3373,38.7199,36.6737,36.1001,33.3,35.1689,36.4014,36.6406,37.7079,35.736,35.7386,37.818,36.2048,37.2586,38.8119,39.5622,39.7741,37.7071,48.9402,42.5055,38.7384,37.8228,39.1913,37.4319,40.3244,40.1121,41.6403,43.1439,65.8363,78.4493,85.7948,94.1856,97.7134,63.4149,58.9168,153.4873,193.2404,223.4406,334.6528,346.0591,366.1571,347.9372,328.0782,370.4075,297.0652,288.7568,330.404,277.294,269.0678,265.1448,233.6001,201.2938,107.358,82.6397,82.8814,79.5547,77.1914,78.545,71.4245,68.7957,67.1545,76.887,68.1063,70.7873,84.4105,73.3141,82.3236,97.1673,90.9774
FDRR US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4566,19.9766,32.6584,51.4944,64.4422,78.1914,100.0549,105.8869,113.6593,145.1141,152.4915,155.4156,177.2099,190.9826,214.4297,228.0672,263.547,272.1725,274.1103,285.3378
DVLU US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BDEC US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJUN US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QRMI US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QCLR US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDOW US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9852,2.0248,2.0967,2.1724,2.2002,2.3057,3.3025,4.2722,9.7117
AVUV US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJAN US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DECZ US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSB US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4279,3.3093,3.1857,3.3743,12.0594,11.4929,12.5949,11.3202,12.1901,13.9556,14.1518,14.1598,16.4339,20.4395,20.2946,19.7314,21.9804,22.8686,22.4729,26.4256,30.3862,30.6663,31.6389,32.325,34.4631,35.9692,40.2736,44.7627,47.1293,46.8035,53.2823,44.4131,44.8117,40.8515
FLLV US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0635,4.9274,5.0563,5.1244,5.1796,5.3952,5.3933,5.4442,5.5603,5.5666,5.6542,5.6309,5.6856,5.8245,6.0184,6.0483,6.3362,6.0816,6.0051,6.0212
MNM US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHV US Equity,FUND_TOTAL_ASSETS,34.011,41.1905,56.8529,57.5352,71.0247,83.5168,84.0524,95.8248,108.137,114.1371,135.5713,154.5826,176.823,220.782,230.4848,240.1229,239.9678,238.949,241.9936,229.3489,246.3204,241.5241,256.4514,289.1236,306.324,330.4651,337.7424,318.9511,334.6566,376.8694,385.7904,413.7523,425.2078,407.0336,419.9632,453.4933,487.4979,554.0498,604.0681,629.8643,637.8678,713.4261,700.693,736.6111,773.6233,775.8783,820.0261,809.8152,864.3019,908.449,966.8499,1027.2112,1057.3831,1083.9813,1067.5588,1160.544,1141.9303,1230.6101,1282.3648,1310.423,1244.8033,1308.8026,1321.6635,1376.2043,1408.6474,1400.1838,1455.0351,1391.8985,1466.9405,1654.5996,1722.1066,1794.413,1743.1017,1808.7481,1982.838,2099.1158,2179.8413,2297.4163,2415.982,2487.0622,2458.8307,2463.3364,2713.04,2861.3135,2996.054,3195.5703,3258.0429,3372.5245,3415.3289,3517.536,3584.8725,3532.6889,3661.5084,3776.0675,4001.1482,4117.2439,4330.6729,4145.5239,4114.7899,4148.912
CSF US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4694,6.9065,11.1504,13.0311,13.3007,14.5075,15.3672,17.6464,19.1758,21.2891,23.5375,23.2014,29.4674,28.4636,28.7429,31.0911,25.8656,25.776,27.4007,27.9296,29.8324,28.7452,26.8379,28.0517,30.4899,30.5113,29.6411,33.291,36.5315,40.1429,44.5683,46.7458,51.6383,52.3373,55.9027,60.1926,60.8236,67.4706,70.4255,77.5459,78.7347,89.1021,89.5265,95.1495,99.8557
EQL US Equity,FUND_TOTAL_ASSETS,20.0962,26.0605,31.4894,32.038,34.5844,43.3719,41.7155,44.9166,48.2773,49.9991,53.0118,57.5838,66.969,55.8738,55.6546,57.1203,56.1051,58.5209,55.6349,52.7586,58.5356,62.0914,62.2593,77.9142,84.335,86.15,85.8183,79.2561,72.554,73.4604,74.6742,74.2009,75.2873,77.7914,77.7914,84.1122,83.0082,85.9008,89.9286,93.8431,93.8431,110.4274,109.518,103.2091,107.8376,110.2449,114.8951,126.0733,145.0742,145.9158,123.9825,126.3598,129.211,129.2754,125.5251,136.1234,131.9238,136.7141,138.787,144.6752,145.8161,151.1747,144.3485,147.8313,144.5807,141.0037,141.5759,130.1233,129.9849,141.7623,141.6957,134.8827,127.9611,128.9321,134.5604,136.4428,137.8393,138.6874,142.6795,142.149,141.5959,135.8661,140.3907,144.2128,146.5458,154.8611,160.1291,161.2963,162.9933,163.1938,166.0511,166.0352,161.8894,161.358,166.2836,170.3369,177.0057,168.2195,162.073,159.8577
EGIS US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHDG US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5237,8.9439,16.7889,18.3519,19.8525,28.3239,36.4284,62.0705,76.5593,85.8483,89.597,105.8676,112.7958,137.418,167.499,193.752,221.8266,246.4598,302.3045,375.321,409.4722,421.7445,525.0322,622.2411,632.3438,660.3376,720.0493,691.4272,660.7237,673.2119,606.5676,488.1022,450.8316,424.8733,421.9562,398.1591,359.4053,344.2495,339.2267,335.3301,309.1048,165.3938,143.9483,117.3673,111.2638,108.7743,106.5736,98.0796,95.0229,88.8206,92.0918,89.3785,89.2931,89.0483,67.6,24.5816,23.467,23.6729,24.006,21.9219,21.8768,23.1059,23.7036,25.4095,26.2892
KLCD US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLYV US Equity,FUND_TOTAL_ASSETS,98.2255,109.2641,119.7348,162.7489,148.4469,141.7022,149.6751,130.0304,123.1115,125.8393,128.491,137.4141,137.3759,137.4786,143.1629,135.5586,130.404,126.9922,120.744,99.7071,86.3624,100.9719,111.0978,116.5664,125.9118,140.4681,145.3676,140.55,126.3722,122.5079,125.3203,134.1488,137.2293,135.681,135.9629,135.2874,140.5857,141.7261,158.1081,160.3629,173.1327,172.724,198.4714,199.2811,213.1306,227.688,250.4201,247.3729,244.5505,271.9779,278.8752,285.115,286.5753,312.1763,292.8625,307.4199,283.2111,306.8327,320.5427,316.0986,316.2009,348.0604,363.5728,364.7039,372.035,393.6756,384.1175,363.9269,365.9871,419.2984,435.6049,410.5154,395.8279,422.5659,403.8093,437.4084,482.6973,503.3968,546.7466,585.5398,586.4889,594.9836,734.3846,912.2051,981.0587,1038.9487,1027.3403,1039.1902,981.0248,1001.3738,1020.2893,858.1841,940.458,978.2344,1060.9535,1111.5098,1261.2325,1208.7793,1253.4838,1274.1305
IJJ US Equity,FUND_TOTAL_ASSETS,1842.831,1908.1784,2058.7738,2241.9163,2080.2231,1856.523,1977.2636,1854.2353,1991.3348,1973.5808,1989.0585,2082.0538,2205.7301,2335.5943,2413.7708,2504.8736,2449.6243,2292.3946,2176.6698,1977.0246,1746.5384,1956.1914,1973.2016,1988.2943,2113.8143,2192.7706,2222.0328,2187.787,2029.4978,2067.7539,2074.9529,2128.5948,2173.0275,2163.063,2197.59,2253.51,2510.875,2677.14,2889.639,2990.499,3041.45,3012.174,3271.4265,3164.6745,3299.0945,3492.504,3525.7275,3563.6755,3526.772,3694.5015,3720.36,3902.8034,3997.7925,4275.7978,4077.2449,4278.8346,4076.0689,4090.5892,4147.5977,4201.3758,4099.6627,4339.8356,4324.2969,4295.9659,4328.754,4223.4904,4129.3002,3925.5274,3759.5224,4033.3785,4116.7021,3912.8965,3695.2788,3789.149,4334.3204,4490.2966,4533.9527,4741.3256,4980.8879,4992.7101,4981.1811,4602.5481,5368.5167,5625.1631,6055.5472,6330.2877,6243.0222,5934.8879,5543.9243,5586.5312,5661.529,5499.3632,5658.3771,5691.0552,5893.0034,5858.9285,5927.5219,5611.3825,5607.2789,5650.6415
FDLO US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0479,4.9482,5.1056,11.6385,13.0541,20.3318,20.2199,24.6237,29.2043,29.1139,33.8331,32.4595,28.6973,33.8177,36.4211,41.168,52.6852,53.7413,55.5881,55.7234
NULV US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1945,6.2541,6.4635,6.3918,6.4304,6.4997,11.8467,13.4104,13.2636,13.6435,25.0449,38.4269,39.9162,34.5363,34.3325,35.1526,36.5951
MDYV US Equity,FUND_TOTAL_ASSETS,18.0292,18.7526,22.5191,23.6711,21.0773,20.0189,29.3153,30.6761,37.2712,37.9723,31.1621,27.4331,28.2119,25.5826,26.6613,26.8174,22.933,23.2696,21.8001,19.9647,17.2169,24.8114,25.6009,26.2618,28.1058,28.8382,29.2263,29.0816,26.228,22.3697,21.9632,23.0153,23.0646,23.5975,23.4061,24.5798,25.9524,29.323,44.2068,47.1669,49.0477,48.7826,56.0634,59.6323,63.2368,65.0158,69.4376,74.4038,71.3839,76.613,78.3093,102.2466,99.9835,112.9522,107.0883,113.0599,104.9607,97.9429,98.0788,101.6876,104.2494,109.4546,108.6388,117.89,118.2478,124.4683,120.8988,112.4519,133.8157,152.8099,162.0378,154.116,150.0961,153.3361,173.2573,188.129,191.5186,208.1478,218.6787,237.7348,239.7698,279.813,343.4813,374.3426,371.047,388.8851,360.7187,350.9672,340.8565,346.625,359.6404,718.6064,762.1135,779.6745,844.7381,884.3513,692.7483,667.6248,689.7856,724.1916
ROUS US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2834,22.3461,26.1547,26.3768,27.1163,27.3457,22.9596,22.9054,23.3254,18.4624,18.7144,17.8654,21.7654,27.2648,27.0153,27.2968,26.9661,27.9851,28.13,28.1107,26.4178,26.7736,27.1138,27.6,23.0462,24.1218,24.361,27.2989,27.5431,29.3384,30.6559,34.5242,35.4501,36.9743,37.3498,44.2216,50.5647,57.3196,82.1665
JANZ US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSCD US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSMV US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVLV US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBWR US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,126.1,92.907,84.48,12.258,21.3525,14.025,13.353,22.08,16.272,16.68,19.887,17.9855,17.771,20.6625,16.0325,14.825,17.0775,16.5165,22.029,21.164,32.085,30.672,34.95,33.228,35.397,45.5745,46.75,48.5625,44.099,40.634,40.359,42.7861,36.8748,37.6309,32.8541,35.2909,32.9364,33.7496,30.6174,31.4246,32.075,32.3628,33.1803,41.7007,49.7516,52.8592,48.9704,52.9952,60.8514,57.5543,48.3839,45.2813,109.3521,115.9134,119.5291,112.7703,116.1169,128.7977,126.3164,130.0684,198.4211,234.8158,253.9609,257.3936,161.3098,159.3498,154.8237,163.7802,166.1605,143.4039,148.389,146.0975,143.0557,139.3879,153.5431,153.1716,166.2205,174.637
VIOV US Equity,FUND_TOTAL_ASSETS,,,,,,,,,7.9275,5.4911,5.6268,6.0895,6.085,6.3419,12.9456,13.0919,16.0613,15.8209,15.3656,14.1702,12.6478,14.5979,14.6975,14.8304,15.9945,16.2777,16.7319,16.4218,15.2463,15.8988,15.8225,16.4472,16.9663,16.6454,16.9076,17.2683,18.2133,22.2178,23.135,23.1428,24.1381,24.1373,29.9716,28.9674,35.236,45.5884,47.5022,47.7964,50.6688,52.9995,87.8161,76.2989,76.8059,79.8067,75.7643,93.9831,83.6466,84.6548,84.8931,86.0842,81.5706,86.3653,97.4238,95.6931,96.4778,96.8787,104.0995,94.6609,90.2039,93.5944,100.987,95.4407,89.8123,96.2003,109.8274,112.091,115.1374,113.2034,124.3239,125.7063,131.5924,126.6841,161.1225,183.6908,202.5071,208.4123,215.1936,216.4515,208.6043,214.2841,215.7175,209.8501,239.6733,244.39,260.1906,317.496,278.4858,270.081,283.2502,287.8613
FOVL US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBJA US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVOV US Equity,FUND_TOTAL_ASSETS,,,,,,,,,5.268,2.7123,2.7487,2.9454,3.0224,3.1481,3.2063,6.5376,6.4273,6.2682,6.0183,5.5688,4.9534,5.655,11.364,11.3123,12.0275,12.5014,12.7626,12.7128,11.8623,12.2321,12.202,9.4064,9.6093,9.5653,9.7379,9.8786,14.1462,17.9727,18.8923,22.6736,23.1778,26.7019,28.3849,27.2764,28.5494,33.9861,34.3079,48.0995,51.5963,53.8748,109.0728,72.5229,73.7285,76.9069,82.7506,87.1008,87.0077,90.5224,91.6506,96.4074,93.4986,103.9172,104.0373,103.6765,104.6203,112.5909,110.0711,102.8238,98.9305,107.337,106.5224,112.706,112.6867,115.2019,124.4898,162.4476,368.2176,396.7255,423.0063,460.2113,467.9243,468.0306,539.2764,583.7771,644.7768,685.9973,675.3805,675.0741,636.8908,639.0997,645.1907,631.7531,653.8246,660.2775,681.5903,684.1125,693.0562,652.052,654.456,658.6185
IJS US Equity,FUND_TOTAL_ASSETS,1504.9521,1567.9481,1875.2029,2081.4646,1875.2354,1634.6074,1611.9814,1463.6024,1625.5106,1614.3049,1634.2728,1796.0925,1830.6705,1896.5121,1893.5228,1888.1807,1849.4078,1805.5605,1771.9552,1564.0354,1399.484,1502.1512,1539.776,1591.44,1889.3448,2202.181,2269.8204,2256.0203,1683.1593,1696.3338,1677.4891,1743.646,1876.0125,1836.987,1834.642,1912.339,2063.776,2093.322,2205,2246.498,2380.872,2414.622,2659.32,2565.329,2707.24,2897.55,3041.52,3110.571,3008.04,3141.021,3198.162,3142.8329,3130.0995,3199.817,2955.6095,3058.7824,2863.7839,3079.9232,3146.5876,3265.1338,3227.8398,3441.163,3475.5796,3437.0891,3447.8004,3481.8824,3424.7198,3253.9149,3075.7614,3151.3828,3285.9421,3223.2104,2998.3909,3041.6773,3434.4557,3569.578,3645.1016,3695.7556,3966.1106,3967.0158,4081.8751,3809.5292,4445.7362,4729.6094,4911.7426,5015.2214,4869.1953,4693.9096,4504.9168,4612.6174,4650.4197,4453.4455,4825.6228,5124.4887,5245.343,5364.4491,5496.0826,5120.4111,5163.6213,5072.1329
OUSM US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5956,10.1406,21.8083,25.4549,29.5783,34.2906,38.2241,42.4526,48.2015,49.9228,54.5489,60.0635,86.5517,119.777,120.7447,118.2745,118.18
BMAY US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIA US Equity,FUND_TOTAL_ASSETS,8128.9029,8326.9205,8713.6649,9229.6361,8016.6934,7710.8788,8665.9482,7749.5789,7981.7359,8063.2335,7814.1424,8762.0288,10162.1151,9745.9266,9361.1036,10834.2554,9760.7842,9814.0189,9488.9381,9549.4844,8995.7984,10805.428,10582.2729,10977.4127,12168.2776,11891.2762,12606.1513,11568.9193,10722.6218,10982.2506,12015.1624,11341.8438,11770.8876,10415.9591,10428.7346,11022.8737,11091.657,10552.3134,11237.7279,12088.5783,12772.9551,12714.5919,13261.4863,11557.2131,11580.72,11419.485,11625.9931,12493.7169,11183.4442,11503.2647,11538.3213,11533.7175,11238.4995,11445.4736,11108.6503,11327.6904,11486.9024,12261.2067,12595.2705,13280.4069,11915.0996,12615.7354,11874.5816,11354.0887,11643.8296,11324.1334,11484.4324,10651.0584,11089.5409,12323.9363,12668.6769,12759.551,11445.7171,11925.7977,12488.6059,12461.1567,11750.2383,12127.0366,12272.7213,12152.6829,11966.4336,11499.2521,13357.4215,14988.658,16297.8819,16202.5288,15989.7968,16351.1209,15327.2883,16458.7775,16397.3715,17680.6758,18556.8098,19972.6924,20341.8811,22362.4118,25135.8645,22723.4354,20744.9321,20620.7741
DIVB US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5746,2.6033,5.451,6.5369,7.5919,7.5905
KONG US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEBZ US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QDEF US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4984,2.648,5.41,11.316,14.535,17.568,23.288,30.64,32.384,39,43.988,51.28,51.712,49.712,51.7061,58.8794,64.3501,60.7703,61.2796,66.7568,72.7611,84.5637,122.5096,157.8001,165.3264,183.2997,184.5822,181.5066,182.4908,190.8762,188.3251,193.103,182.4042,178.8941,191.6074,190.2676,188.6219,180.9968,186.02,198.0539,206.3523,216.1961,228.7961,234.1247,247.5575,251.0295,252.2228,266.3605,273.2078,281.2067,296.4038,298.4237,305.6026,314.8882,310.9258,312.2988,308.5535,313.641,313.1669,319.3774,323.8031,329.1516,313.4548,306.7394,303.4929
