"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00094728","1992-11","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","488.1","0","0.0",",0","10",",0","8",",0","2",",0","0",",0","0",",0","0",",0","5",",0","0",",0","1",",0","0",",0","","","","","1","","-1.7",",0,09,","0",",,0,30,+","0",",,0,30,+","55.4",",,0,03,","21.7",",0,23,","","","526.7","0","308.5",",0","143.4",",,,0","","","0",",,,0","8.05",",0","11.37",",,,0","4.73",",,,0","7982",",X","280","4,X","","","","","135",",X","","","","","10.7","4,X","","","","","14.4",",X","",""
"USW00094728","1992-12","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","488.1","0","0.0",",0","13",",0","9",",0","2",",0","0",",0","0",",0","0",",0","13",",0","1",",0","0",",0","0",",0","","","","","1","","-8.3",",0,25,+","0",",T,0,13,+","10",",,0,12,","61.2",",,0,11,","16.1",",0,31,","","","994.1","0","467.4",",0","139.9",",,,0","","","10",",,,0","3.25",",0","6.53",",,,0","-0.02",",,,0","7660",",X","50",",X","","","","","45","1,X","","","","","17.4",",X","","","","","28.8","1,X","",""
"USW00094728","1993-01","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","0","0.0",",0","10",",0","7",",0","1",",0","1",",0","1",",0","0",",0","21",",0","1",",0","0",",0","0",",0","","","","","","","-6.1",",0,19,","25",",,0,11,","28",",,0,10,","36.1",",,0,05,","17.8",",0,05,+","","","1488.0","0","493.9",",0","87.4",",,,0","","","38",",,,0","2.40",",0","5.87",",,,0","-1.06",",,,0","8642",",X","300",",X","","","","","315","2,X","","","","","10.3",",X","","","","","17.5","2,X","",""
"USW00094728","1993-02","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","0","0.0",",0","7",",0","5",",0","1",",0","7",",0","4",",0","0",",0","27",",0","5",",0","0",",0","0",",0","","","","","","","-13.9",",0,07,+","76",",,0,22,","109",",,0,21,","28.2",",,0,12,","13.3",",0,05,","","","2020.7","0","532.7",",0","71.4",",,,0","","","271",",,,0","-0.69",",0","3.93",",,,0","-5.32",",,,0","11515",",X","50",",X","","","","","45",",X","","","","","9.8",",X","","","","","14.4",",X","",""
"USW00094728","1993-03","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","0","0.0",",0","11",",0","9",",0","1",",0","9",",0","1",",0","0",",0","14",",0","1",",0","0",",0","0",",0","","","","","2","","-10.6",",0,18,","203",",,0,15,+","259",",,0,13,","60.2",",,0,13,","20.0",",0,31,","","","2457.4","0","436.7",",0","168.6",",,,0","","","302",",,,0","4.25",",0","8.15",",,,0","0.34",",,,0","11206",",X","60",",X","","","","","45",",X","","","","","22.8",",X","","","","","27.8",",X","",""
"USW00094728","1993-04","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","0","0.0",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","","","","","1","","1.7",",0,05,","0",",,0,30,+","0",",,0,30,+","48.0",",,0,01,","26.1",",0,19,","","","2653.2","0","195.8",",0","108.8",",,,0","","","0",",,,0","11.81",",0","16.94",",,,0","6.68",",,,0","12201",",X","40",",X","","","","","315",",X","","","","","9.8",",X","","","","","16.4",",X","",""
"USW00094728","1993-05","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","44.0","0","44.0",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","1",",0","","","","","1","","7.8",",0,21,","0",",,0,31,+","0",",,0,31,+","22.9",",,0,31,","33.3",",0,11,","","","2686.0","0","32.8",",0","39.7",",,,0","","","0",",,,0","18.69",",0","24.15",",,,0","13.24",",,,0","16802",",X","290",",X","","","","","315",",X","","","","","8.0",",X","","","","","14.4",",X","",""
"USW00094728","1993-06","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","189.2","0","145.2",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","5",",0","","","","","4","","10.6",",0,02,","0",",,0,30,+","0",",,0,30,+","12.7",",,0,20,","35.0",",0,19,","","","2693.7","0","7.7",",0","37.8",",,,0","","","0",",,,0","22.92",",0","28.43",",,,0","17.40",",,,0","18712",",X","360",",X","","","","","180",",X","","","","","7.6",",X","","","","","15.4",",X","",""
"USW00094728","1993-07","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","449.7","0","260.5",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","20",",0","","","","","1","","18.3",",0,19,+","0",",,0,31,+","0",",,0,31,+","19.3",",,0,02,","38.9",",0,10,","","","0.0","0","0.0",",0","43.2",",,,0","","","0",",,,0","26.74",",0","32.32",",,,0","21.15",",,,0","21423",",X","280",",X","","","","","45",",X","","","","","6.7",",X","","","","","15.4",",X","",""
"USW00094728","1993-08","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","659.5","0","209.8",",0","11",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","","","","","6","","15.6",",0,22,","0",",,0,31,+","0",",,0,31,+","47.0",",,0,16,","35.6",",0,27,+","","","0.0","0","0.0",",0","137.5",",,,0","","","0",",,,0","25.10",",0","30.00",",,,0","20.20",",,,0","17164",",X","60",",X","","","","","270",",X","","","","","7.6",",X","","","","","13.4",",X","",""
"USW00094728","1993-09","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","735.0","0","75.5",",0","15",",0","12",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","3",",0","","","","","3","","6.7",",0,20,","0",",,0,30,+","0",",,0,30,+","36.1",",,0,26,","35.0",",0,03,","","","37.7","0","37.7",",0","133.5",",,,0","","","0",",,,0","19.59",",0","23.78",",,,0","15.41",",,,0","11597",",X","200",",X","","","","","315",",X","","","","","7.6",",X","","","","","13.4",",X","",""
"USW00094728","1993-10","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","736.1","0","1.1",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","","","","","1","","3.3",",0,14,","0",",,0,31,+","0",",,0,31,+","24.6",",,0,30,","25.6",",0,09,","","","195.0","0","157.3",",0","115.4",",,,0","","","0",",,,0","13.30",",0","17.50",",,,0","9.09",",,,0","12787",",X","50",",X","","","","","45",",X","","","","","10.7",",X","","","","","16.4",",X","",""
"USW00094728","1993-11","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","738.1","0","2.0",",0","6",",0","2",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","2",",0","0",",0","","","","","","","-3.9",",0,26,","0",",,0,30,+","0",",T,0,25,+","36.8",",,0,28,","26.7",",0,15,","","","467.0","0","272.0",",0","55.8",",,,0","","","0",",T,,0","9.33",",0","13.69",",,,0","4.98",",,,0","10606",",X","330",",X","","","","","270",",X","","","","","10.3",",X","","","","","17.0",",X","",""
"USW00094728","1993-12","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","738.1","0","0.0",",0","11",",0","7",",0","2",",0","5",",0","2",",0","0",",0","15",",0","5",",0","0",",0","0",",0","","","","","","","-12.2",",0,27,","102",",,0,31,+","94",",,0,29,","41.9",",,0,21,","16.7",",0,03,","","","943.8","0","476.8",",0","125.8",",,,0","","","176",",,,0","2.95",",0","6.41",",,,0","-0.51",",,,0","8527",",X","290",",X","","","","","270",",X","","","","","10.7",",X","","","","","18.0",",X","",""
"USW00094728","1994-01","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","0","0.0",",0","11",",0","9",",0","2",",0","30",",0","4",",0","3",",0","29",",0","15",",0","0",",0","0",",0","","","","","","","-18.9",",0,19,","178",",,0,27,+","114",",,0,26,","47.5",",,0,28,","12.8",",0,28,","","","1623.6","0","679.8",",0","142.7",",,,0","","","305",",,,0","-3.60",",0","0.66",",,,0","-7.85",",,,0","7654",",X","160",",X","","","","","45",",X","","","","","10.3",",X","","","","","23.1",",X","",""
"USW00094728","1994-02","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","0","0.0",",0","9",",0","6",",0","1",",0","26",",0","5",",0","0",",0","24",",0","10",",0","0",",0","0",",0","","","","","","","-13.9",",0,10,","559",",,0,12,","325",",,0,11,","27.7",",,0,11,","16.7",",0,20,","","","2159.0","0","535.4",",0","87.4",",,,0","","","671",",,,0","-0.79",",0","3.30",",,,0","-4.88",",,,0","10884",",X","60","1,X","","","","","45",",X","","","","","9.4","1,X","","","","","18.0",",X","",""
"USW00094728","1994-03","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","0","0.0",",0","14",",0","12",",0","1",",0","10",",0","3",",0","0",",0","13",",0","1",",0","1",",0","0",",0","","","","","1","","-6.1",",0,17,","178",",,0,04,+","102",",,0,02,","41.1",",,0,10,","21.7",",0,23,","","","2578.3","0","419.3",",0","160.6",",,,0","","","206",",,,0","4.81",",0","8.89",",,,0","0.72",",,,0","11393",",X","60",",X","","","","","90",",X","","","","","13.0",",X","","","","","25.7",",X","",""
"USW00094728","1994-04","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","3.4","0","3.4",",0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","","","","","4","","1.1",",0,08,","0",",,0,30,+","0",",,0,30,+","13.0",",,0,13,","28.9",",0,19,","","","2738.0","0","159.7",",0","61.6",",,,0","","","0",",,,0","13.12",",0","18.44",",,,0","7.80",",,,0","15262",",X","290",",X","","","","","270",",X","","","","","9.4",",X","","","","","17.5",",X","",""
"USW00094728","1994-05","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","30.1","0","26.7",",0","13",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","1",",0","","","","","4","","6.7",",0,02,","0",",,0,31,+","0",",,0,31,+","20.8",",,0,07,","32.8",",0,23,","","","2820.4","0","82.4",",0","107.9",",,,0","","","0",",,,0","16.54",",0","22.42",",,,0","10.65",",,,0","18539",",X","280",",X","","","","","270",",X","","","","","10.3",",X","","","","","16.4",",X","",""
"USW00094728","1994-06","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","199.8","0","169.7",",0","12",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","","","","","8","","12.2",",0,09,+","0",",,0,30,+","0",",,0,30,+","24.9",",,0,29,","36.7",",0,19,","","","2820.7","0","0.3",",0","81.6",",,,0","","","0",",,,0","23.98",",0","29.26",",,,0","18.70",",,,0","18127",",X","170",",X","","","","","225",",X","","","","","7.2",",X","","","","","13.4",",X","",""
"USW00094728","1994-07","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","447.3","0","247.5",",0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","","","","","2","","17.8",",0,11,","0",",,0,31,+","0",",,0,31,+","24.4",",,0,18,","36.1",",0,07,","","","0.0","0","0.0",",0","98.0",",,,0","","","0",",,,0","26.32",",0","31.05",",,,0","21.58",",,,0","16074",",X","50",",X","","","","","225",",X","","","","","6.7",",X","","","","","11.3",",X","",""
"USW00094728","1994-08","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","601.5","0","154.2",",0","12",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","2",",0","","","","","4","","13.9",",0,07,+","0",",,0,31,+","0",",,0,31,+","47.0",",,0,22,","32.8",",0,14,+","","","0.0","0","0.0",",0","160.9",",,,0","","","0",",,,0","23.31",",0","27.98",",,,0","18.64",",,,0","13928",",X","10","1,X","","","","","45",",X","","","","","7.2","1,X","","","","","15.9",",X","",""
"USW00094728","1994-09","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","655.9","0","54.4",",0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","","","","","1","","11.7",",0,30,+","0",",,0,30,+","0",",,0,30,+","20.1",",,0,22,","31.1",",0,17,","","","10.7","0","10.7",",0","84.6",",,,0","","","0",",,,0","19.79",",0","24.29",",,,0","15.29",",,,0","13605",",X","70","1,X","","","","","45",",X","","","","","9.4","1,X","","","","","17.0",",X","",""
"USW00094728","1994-10","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","656.4","0","0.5",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","","","","","","","6.1",",0,12,+","0",",,0,31,+","0",",,0,31,+","15.5",",,0,23,","23.9",",0,30,","","","132.1","0","121.4",",0","34.3",",,,0","","","0",",,,0","14.43",",0","19.21",",,,0","9.66",",,,0","14276",",X","30","3,X","","","","","45",",X","","","","","7.2","3,X","","","","","12.9",",X","",""
"USW00094728","1994-11","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","657.8","0","1.4",",0","9",",0","7",",0","2",",0","0",",0","0",",0","0",",0","3",",0","0",",0","6",",0","0",",0","","","","","","","-3.9",",0,24,","0",",,0,30,+","0",",T,0,23,","27.7",",,0,21,","24.4",",0,04,","","","351.3","0","219.2",",0","110.3",",,,0","","","0",",T,,0","11.07",",0","15.28",",,,0","6.87",",,,0","9481",",X","290",",X","","","","","315",",X","","","","","10.3",",X","","","","","18.0",",X","",""
"USW00094728","1994-12","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","657.8","0","0.0",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","10",",0","1",",0","0",",0","0",",0","","","","","","","-7.2",",0,30,","0",",,0,31,+","0",",T,0,17,+","23.9",",,0,05,","18.3",",0,04,","","","744.7","0","393.4",",0","73.8",",,,0","","","0",",T,,0","5.64",",0","9.40",",,,0","1.89",",,,0","9832",",X","360",",X","","","","","360",",X","","","","","9.4",",X","","","","","23.1",",X","",""
"USW00094728","1995-01","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","0","0.0",",0","12",",0","7",",0","1",",0","0",",0","0",",0","0",",0","19",",0","3",",0","0",",0","0",",0","","","","","1","","-9.4",",0,05,","0",",,0,31,+","5",",,0,11,","35.8",",,0,20,","17.8",",0,14,","","","1217.8","0","473.1",",0","95.4",",,,0","","","5",",,,0","3.07",",0","6.19",",,,0","-0.05",",,,0","8194",",X","280",",X","","","","","360",",X","","","","","8.0",",X","","","","","17.0",",X","",""
"USW00094728","1995-02","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","0","0.0",",0","8",",0","4",",0","2",",0","15",",0","1",",0","0",",0","20",",0","7",",0","0",",0","0",",0","","","","","","","-14.4",",0,06,","203",",,0,05,","274",",,0,04,","32.0",",,0,04,","12.2",",0,19,","","","1738.0","0","520.2",",0","79.5",",,,0","","","295",",,,0","-0.24",",0","3.79",",,,0","-4.28",",,,0","10605",",X","","","","","","","45",",X","","","","","","","","","","","20.0",",X","",""
"USW00094728","1995-03","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","0","0.0",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","2",",0","0",",0","","","","","","","-6.7",",0,10,","0",",,0,31,+","0",",T,0,04,","18.0",",,0,08,","22.2",",0,15,","","","2082.8","0","344.8",",0","31.9",",,,0","","","0",",T,,0","7.21",",0","11.63",",,,0","2.79",",,,0","12736",",X","170","1,X","","","","","315",",X","","","","","9.8","1,X","","","","","17.0",",X","",""
"USW00094728","1995-04","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","0","0.0",",0","12",",0","6",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","6",",0","0",",0","","","","","2","","-5.0",",0,05,","0",",,0,30,+","0",",T,0,08,","14.2",",,0,09,","24.4",",0,22,+","","","2301.1","0","218.3",",0","58.2",",,,0","","","0",",T,,0","11.06",",0","16.33",",,,0","5.79",",,,0","15725",",X","250","1,X","","","","","225",",X","","","","","9.4","1,X","","","","","19.5",",X","",""
"USW00094728","1995-05","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","20.8","0","20.8",",0","14",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","","","","","2","","6.7",",0,01,","0",",,0,31,+","0",",T,0,29,","17.3",",,0,29,","30.6",",0,24,","","","2375.6","0","74.5",",0","72.2",",,,0","","","0",",T,,0","16.60",",0","21.16",",,,0","12.04",",,,0","12526",",X","290","3,X","","","","","315",",X","","","","","7.6","3,X","","","","","15.4",",X","",""
"USW00094728","1995-06","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","135.9","0","115.1",",0","13",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","","","","","4","","12.2",",0,28,","0",",,0,30,+","0",",,0,30,+","25.1",",,0,12,","35.0",",0,20,","","","2377.0","0","1.4",",0","53.2",",,,0","","","0",",,,0","22.12",",0","26.85",",,,0","17.39",",,,0","13686",",X","60",",X","","","","","45",",X","","","","","11.2",",X","","","","","17.0",",X","",""
"USW00094728","1995-07","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","379.4","0","243.5",",0","11",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","","","","","11","","15.6",",0,03,","0",",,0,31,+","0",",,0,31,+","79.5",",,0,17,","38.9",",0,15,","","","0.0","0","0.0",",0","155.7",",,,0","","","0",",,,0","26.19",",0","30.56",",,,0","21.82",",,,0","16034",",X","200",",X","","","","","180",",X","","","","","12.5",",X","","","","","20.6",",X","",""
"USW00094728","1995-08","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","612.6","0","233.2",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","","","","","2","","16.7",",0,20,+","0",",,0,31,+","0",",,0,31,+","3.3",",,0,05,","35.6",",0,04,+","","","0.0","0","0.0",",0","4.6",",,,0","","","0",",,,0","25.86",",0","30.77",",,,0","20.95",",,,0","20815",",X","190","1,X","","","","","360",",X","","","","","8.9","1,X","","","","","13.4",",X","",""
"USW00094728","1995-09","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","685.6","0","73.0",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","2",",0","","","","","","","10.0",",0,30,","0",",,0,30,+","0",",,0,30,+","28.2",",,0,17,","32.8",",0,07,","","","18.9","0","18.9",",0","77.1",",,,0","","","0",",,,0","20.14",",0","24.78",",,,0","15.50",",,,0","12999",",X","70",",X","","","","","45",",X","","","","","10.3",",X","","","","","15.9",",X","",""
"USW00094728","1995-10","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","710.9","0","25.3",",0","10",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","","","","","1","","5.6",",0,30,","0",",,0,31,+","0",",,0,31,+","55.1",",,0,21,","30.0",",0,13,+","","","102.5","0","83.6",",0","198.5",",,,0","","","0",",,,0","16.45",",0","21.13",",,,0","11.78",",,,0","","","270",",X","","","","","270",",X","","","","","9.4",",X","","","","","16.4",",X","",""
"USW00094728","1995-11","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","3.3",",X","710.9","0","0.0",",0","13",",0","9",",0","2",",0","2",",0","1",",0","0",",0","8",",0","0",",0","1",",0","0",",0","15","","","","","","-4.4",",0,30,","51",",,0,29,","74",",,0,29,","35.8",",,0,11,","22.2",",0,03,","","","459.4","0","356.9",",0","146.9",",,,0","","","74",",,,0","6.44",",0","10.06",",,,0","2.82",",,,0","","","","","30",",X","10",",X","","","","","","","","","13.0",",X","19.7",",X","","","",""
"USW00094728","1995-12","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","3.7",",X","710.9","0","0.0",",0","8",",0","7",",0","0",",0","","","4",",0","0",",0","24",",0","7",",0","0",",0","0",",0","10","","4","","","","-9.4",",0,11,+","","","140",",,0,19,","17.3",",,0,19,","12.8",",0,03,","","","1021.0","0","561.6",",0","53.9",",,,0","","","293",",,,0","0.22",",0","3.31",",,,0","-2.88",",,,0","","","","","70","2,X","300","2,X","","","","","","","","","11.2","2,X","16.5","2,X","","","",""
"USW00094728","1996-01","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","4.0",",X","0.0","0","0.0",",0","10",",0","8",",0","1",",0","","","4",",0","0",",0","24",",0","11",",0","0",",0","0",",0","18","","6","","","","-14.4",",0,06,","","","345",",,0,07,","35.6",",,0,07,","13.3",",0,19,","","","1615.1","0","594.1",",0","143.3",",,,0","","","663",",,,0","-0.83",",0","2.76",",,,0","-4.42",",,,0","","","","","70",",X","60",",X","","","","","","","","","17.9",",X","23.7",",X","","","",""
"USW00094728","1996-02","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","3.9",",X","0.0","0","0.0",",0","12",",0","8",",0","0",",0","","","5",",Z","0",",0","18",",0","10",",0","0",",0","0",",0","13","","4","","","","-15.0",",0,05,","","","251",",,Z,16,","13.0",",,0,16,","16.7",",0,25,","","","2117.0","0","501.9",",0","65.7",",,,0","","","537",",,,Z","1.03",",0","4.60",",,,0","-2.55",",,,0","","","","","300",",X","340",",X","","","","","","","","","14.8",",X","20.1",",X","","","",""
"USW00094728","1996-03","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","3.6",",X","0.0","0","0.0",",0","13",",0","9",",0","0",",0","","","3",",Z","0",",0","15",",0","2",",0","0",",0","0",",0","11","","3","","","","-11.7",",0,09,","","","117",",,Z,02,","21.3",",,0,19,","17.2",",0,14,","","","2566.2","0","449.2",",0","97.0",",,,0","","","336",",,,Z","3.84",",0","7.91",",,,0","-0.23",",,,0","","","","","80",",X","70",",X","","","","","","","","","16.5",",X","23.2",",X","","","",""
